Transaction_ID,Customer_ID,Transaction_Date,Transaction_Time,Customer_Age,Customer_Loyalty_Tier,Location,Store_ID,Product_SKU,Product_Category,Purchase_Amount,Payment_Method,Device_Type,IP_Address,Fraud_Flag,Footfall_Count
98f9bc62-7de7-4de7-958b-b60150c3c285,ff3301a8-61f9-4c52-9dc2-ee371af43506,2025-04-13,17:17:52,61,Silver,Cannes,FLAGSHIP-LA,ORION-CONCEAL-09,Blush,289.89,Debit Card,Mobile,4.88.25.157,0,197
921843ff-e5d4-4ceb-bb32-9db73535d82b,0d30fed1-5e1d-4f8a-ac6f-1224771d779f,2025-02-22,19:43:39,25,Gold,Hong Kong,BOUTIQUE-SHANGHAI,ORION-CONCEAL-09,Concealer,198.03,None,Laptop,211.49.233.87,0,284
d22867b0-7926-4671-89f6-0ba1d397b646,4d76b617-8458-4fb6-a585-183be0baab5e,2025-05-05,03:08:06,41,Platinum,New York,BOUTIQUE-SHANGHAI,LUNAR-MASC-02,Serum,254.88,Credit Card,Tablet,214.32.54.58,0,441
1d212f46-591a-4b22-ba4c-965af7d08e5f,fba8a6df-84a2-4673-aacd-06cc407b7001,2025-05-27,12:23:50,28,Bronze,Sydney,CONCESSION-SINGAPORE,AURORA-LIP-01,Eyeshadow Palette,256.33,Gift Card,Laptop,128.112.32.103,0,403
1f3c9ada-84af-44da-ae6b-417c80b08240,c59b9f3d-d57f-4fef-b355-02303d9031f6,2025-04-23,10:35:23,34,Bronze,Rome,POPUP-TOKYO,AURORA-LIP-01,Setting Spray,66.6,Gift Card,Desktop,110.172.205.166,0,354
1b277e93-767e-4a27-90cc-f321a3c5b96a,0a6adf88-3d6b-439b-b530-09b34bcf2908,2025-03-02,04:12:38,25,Silver,Miami,POPUP-TOKYO,ECLIPSE-EYE-10,Setting Spray,92.72,Mobile Payment,Tablet,31.70.164.109,0,136
68cfbdc4-cd01-498b-977f-157cdce8b17b,266ac8ff-d7a6-4d93-b667-91365d62c060,2025-04-09,16:25:32,52,Silver,Miami,FLAGSHIP-PARIS,SOLAR-BLUSH-04,Lipstick,127.78,Gift Card,Mobile,196.23.88.171,0,87
0fc18b1b-0280-432c-80d8-670adafd8e86,16a66509-7a69-497f-b481-3e2202d189f7,2025-07-09,01:02:02,52,Gold,Hong Kong,BOUTIQUE-DUBAI,CELESTE-EYE-05,Lipstick,130.17,Debit Card,Mobile,17.61.140.72,0,102
24fcb55f-a1ae-467b-97f9-0d2878a2ef71,e7e35696-32d5-4cdb-afe4-8c3169d4ea6f,2025-05-05,04:45:21,50,Platinum,New York,CONCESSION-LONDON,COSMIC-HIGHLIGHT-06,Mascara,214.7,Gift Card,Laptop,194.212.86.189,0,77
309157e0-e871-4547-837d-e1ea2ee0e9bf,56fb1bde-ef1a-4b96-ba3e-3a6e0ab14d9a,2025-04-09,15:33:29,22,Bronze,Geneva,POPUP-MILAN,GALAXIA-SET-08,Blush,205.78,Debit Card,Mobile,142.84.224.124,0,126
1d14a3f2-4f04-4dc6-bc54-525f58db1efb,3a3eb8a7-7baf-48c5-8e50-95905d5ea5be,2025-07-31,04:38:57,59,Bronze,Miami,CONCESSION-LONDON,AURORA-LIP-01,Mascara,173.65,Mobile Payment,Desktop,237.20.68.51,1,462
8f4396ad-0185-42f0-887e-321d757f999d,7dc61ff1-5d99-4f7c-9245-517c8cb5ee7f,2025-06-21,16:08:20,56,Gold,Singapore,BOUTIQUE-SHANGHAI,COSMIC-HIGHLIGHT-06,Setting Spray,102.82,Credit Card,Tablet,203.192.80.8,0,249
39f5d173-89bb-474f-8c43-9160e70a067e,5c7b1a01-1642-45a1-8ae8-d1d176c59b03,2025-05-26,19:20:10,58,Bronze,Las Vegas,FLAGSHIP-PARIS,NEBULA-SERUM-07,Foundation,145.5,Debit Card,Desktop,226.249.41.3,0,444
8876fcff-efe6-480f-b7d9-bda56ef6384e,9646eed0-6bd0-4254-b81c-f9eb24edd1c3,2025-07-28,12:39:47,45,Gold,Geneva,FLAGSHIP-LA,SOLAR-BLUSH-04,Setting Spray,185.9,Credit Card,Desktop,2.91.45.145,0,480
4cd07b1c-9fa8-4839-b955-56282806c016,812bd525-ad5a-4b1d-b924-86ae7ee54933,2025-06-11,09:37:21,24,Silver,Milan,POPUP-MILAN,GALAXIA-SET-08,Serum,167.0,Credit Card,Desktop,107.243.64.105,0,222
47cf89e0-cab2-4b72-a4ee-67c006191ca0,a29d8e6d-7500-45ce-b874-315e8d1435ab,2025-03-22,16:53:32,26,Gold,Geneva,CONCESSION-LONDON,ECLIPSE-EYE-10,Highlighter,81.82,Credit Card,Desktop,37.138.230.210,0,323
86ca39de-0b5a-4d6a-aaae-76bb34e46f36,59afb5aa-a559-49b8-9b7b-900b46f15d2c,2025-04-22,17:31:45,25,Bronze,Shanghai,FLAGSHIP-LA,COSMIC-HIGHLIGHT-06,Highlighter,212.38,Credit Card,Tablet,62.89.19.92,0,99
c5686096-2e0e-4ad9-a846-2725d23c8764,59b067c5-3c68-41cd-83e0-76adad2b8c88,2025-03-21,18:19:30,29,Silver,New York,POPUP-MILAN,LUNAR-MASC-02,Serum,68.26,None,Tablet,184.255.45.154,0,394
9e715d5e-e198-4d0e-9efa-a53641803baa,49c485bb-1dd4-43d7-98ed-c6c822a3d84e,2025-04-18,00:23:21,51,Silver,Miami,CONCESSION-LONDON,GALAXIA-SET-08,Serum,144.55,Mobile Payment,Desktop,90.214.2.120,0,226
b3d32fd8-731f-4aff-8c68-b2d3f2385441,f3684992-a0d3-4990-8894-7931f94d02df,2025-07-07,21:07:26,50,Silver,Dubai,CONCESSION-SINGAPORE,ECLIPSE-EYE-10,Setting Spray,227.51,None,Desktop,50.60.48.185,0,455
682dc40f-f827-4485-b04a-0c211e222ef8,cd2b20d4-19d5-435d-b72d-4ce3cb2d6562,2025-07-01,18:19:50,65,Bronze,San Francisco,BOUTIQUE-SHANGHAI,ORION-CONCEAL-09,Highlighter,55.01,Debit Card,Mobile,221.112.237.106,0,350
4c793917-25db-45e3-8132-e6e3f6905afc,2a98eae1-94da-47dd-8dc2-d1c88a9326da,2025-04-22,23:55:44,40,Gold,Dubai,BOUTIQUE-NYC,ECLIPSE-EYE-10,Highlighter,192.5,Mobile Payment,Mobile,71.27.99.57,0,494
3d4dfd80-969d-4321-9b8c-89b755e24f2b,5227ad06-75d5-48ff-99ed-4231fca2920f,2025-07-13,20:01:38,41,Platinum,Tokyo,POPUP-MILAN,ECLIPSE-EYE-10,Eyeliner,133.63,Gift Card,Tablet,204.76.242.254,0,276
13695dd2-8416-445a-bb4e-6e186a7619d4,0421f481-0525-4b32-8346-f1127b2fbd7f,2025-06-03,15:16:41,54,Bronze,Sydney,BOUTIQUE-SHANGHAI,GALAXIA-SET-08,Highlighter,52.21,None,Mobile,46.81.22.27,0,176
861faf44-d734-4e66-9105-cb1adbe0361e,3d3ce5b2-f5b7-4fc0-8bbd-a50085c8bd89,2025-07-13,18:36:14,52,Bronze,Las Vegas,FLAGSHIP-ROME,SOLAR-BLUSH-04,Serum,97.6,Gift Card,Tablet,166.186.145.107,0,398
9b0c1f84-a641-4c45-9a75-70e93385d6ab,b9a08b7c-88da-4b52-8385-3b70d2691791,2025-05-27,23:03:37,61,Bronze,Miami,BOUTIQUE-DUBAI,GALAXIA-SET-08,Lipstick,285.24,Gift Card,Tablet,112.128.171.232,0,70
563481ff-6aa4-4487-8e86-d9cc2b4015f0,b30e889d-3052-4ae0-a571-b801286e33af,2025-05-17,15:10:33,57,Silver,Monaco,FLAGSHIP-PARIS,STELLAR-FOUND-03,Blush,180.29,Mobile Payment,Laptop,12.53.26.90,0,248
5fa9e6f9-fe75-4f20-ad99-60c54508ff5c,8e919042-af78-45a6-acd9-db3b0fede8cf,2025-04-11,20:46:39,39,Silver,Shanghai,FLAGSHIP-ROME,CELESTE-EYE-05,Foundation,299.31,Gift Card,Tablet,41.14.248.59,0,238
3334a0de-d538-4a26-a05b-39001cd7d747,9e5f76ee-71a4-49ab-8fe5-3c8b8cfb4110,2025-03-21,12:09:52,44,Silver,Paris,FLAGSHIP-LA,SOLAR-BLUSH-04,Serum,181.2,Credit Card,Mobile,19.120.227.166,0,381
1dd6264e-b6dc-4ae7-8c45-4c312e6114c0,5971c204-1c0d-4c83-9420-adb88604e21b,2025-06-24,21:15:02,52,Bronze,Las Vegas,POPUP-MILAN,LUNAR-MASC-02,Highlighter,185.98,Debit Card,Laptop,108.101.166.117,0,469
29241b91-bb5f-47ce-aafa-17fe6eec84bc,bce62748-36d4-4654-9af0-d3a820f826e4,2025-06-20,18:44:07,18,None,Geneva,FLAGSHIP-PARIS,SOLAR-BLUSH-04,Eyeshadow Palette,147.96,Debit Card,Mobile,200.56.166.116,0,201
ea71777a-67a6-4a3f-b01f-54bb8ba127f4,48074c6d-cc06-4630-bbe9-0f55d23f2576,2025-03-09,06:01:28,52,Silver,Shanghai,FLAGSHIP-PARIS,NEBULA-SERUM-07,Setting Spray,127.51,Mobile Payment,Tablet,26.121.211.102,0,209
3ad8e2ba-bd62-405a-bb05-07e6dc24239a,4b8eafb4-bbf0-404b-8602-009c952db8ba,2025-02-26,10:26:09,54,Silver,Las Vegas,FLAGSHIP-ROME,LUNAR-MASC-02,Setting Spray,112.89,Credit Card,Tablet,97.112.37.241,0,396
d90bf1e5-f7ed-4d19-9866-8ca7256d3287,5ff5e5aa-44c0-4dfc-a4fc-2c3addb0b8f5,2025-03-14,13:44:13,64,VIP,Los Angeles,FLAGSHIP-ROME,ORION-CONCEAL-09,Blush,135.86,Credit Card,Desktop,150.248.27.223,0,492
241121f6-8d22-4588-ab01-902829517a11,a662ce87-86a1-4dc6-acc1-c81900f99981,2025-03-25,13:32:49,31,Bronze,Miami,BOUTIQUE-NYC,GALAXIA-SET-08,Serum,164.96,Gift Card,Tablet,38.110.232.91,0,145
be66f47b-619c-4549-a134-b9193f4c2a88,e5e46166-c127-4d46-956b-123a5ec4c692,2025-07-24,19:58:30,20,Gold,Las Vegas,CONCESSION-LONDON,ECLIPSE-EYE-10,Blush,98.0,Mobile Payment,Laptop,100.191.69.234,0,401
38cfaa96-972a-4e47-879c-d031635f9160,eaa6374e-ef6e-4d1c-b40e-39f620633706,2025-03-26,23:46:03,18,Silver,Milan,POPUP-MILAN,GALAXIA-SET-08,Lipstick,106.22,Credit Card,Tablet,185.99.183.138,0,124
31555f36-5f14-4647-b279-888f279cc99f,3d4ec728-c9e4-4993-a875-7a06cb8a4300,2025-08-07,22:08:33,22,Silver,Shanghai,BOUTIQUE-SHANGHAI,NEBULA-SERUM-07,Concealer,117.89,Credit Card,Desktop,52.171.65.16,0,415
8f416cfc-86c7-416e-aedf-bf4d5a42d68c,a92c4bc1-9a76-4dee-bace-479e2ac760d0,2025-06-02,06:35:20,,Gold,Dubai,POPUP-TOKYO,COSMIC-HIGHLIGHT-06,Mascara,162.31,Credit Card,Tablet,178.30.143.69,0,131
ba76e600-21d0-4e2c-a28f-66ac7e250d61,6d273045-c740-468b-b372-d8d801ce4410,2025-07-16,21:30:33,31,Gold,Las Vegas,POPUP-MILAN,NEBULA-SERUM-07,Eyeshadow Palette,213.2,Debit Card,Tablet,29.238.234.214,0,177
0b2510ae-dbce-4957-906b-bac751631c86,a8e7b5dc-b305-4c1a-8e6f-69b10809761d,2025-03-02,12:20:11,56,VIP,Dubai,POPUP-MILAN,STELLAR-FOUND-03,Mascara,264.04,Debit Card,Tablet,44.175.112.151,0,408
c30a684b-05c5-4b0b-ba1f-34ba9c64b3d3,9d542826-1dac-48ab-b486-2c6e816aec68,2025-05-23,14:58:34,44,Bronze,Los Angeles,POPUP-MILAN,ECLIPSE-EYE-10,Concealer,121.78,Debit Card,Desktop,155.80.87.117,0,182
a6152648-9878-42f6-975f-54cfcf3d7b36,080099d5-6fe7-4a8c-ae53-362480708a4c,2025-05-22,10:34:22,26,Bronze,Dubai,FLAGSHIP-PARIS,ECLIPSE-EYE-10,Eyeshadow Palette,95.93,Gift Card,Mobile,23.210.250.110,0,449
9e54a52f-96f1-403e-8b4a-1646b9ff86be,5b324b9e-1295-4963-bf56-05efe9957ff0,2025-07-16,21:49:55,32,Gold,Tokyo,FLAGSHIP-LA,AURORA-LIP-01,Mascara,144.71,Gift Card,Tablet,152.242.236.142,0,188
94d62b9b-8d8a-4616-8ef3-b7739caa95d1,73592500-6547-44ef-bf9d-e861bb71cf44,2025-06-13,23:43:41,32,Silver,Las Vegas,FLAGSHIP-PARIS,COSMIC-HIGHLIGHT-06,Eyeshadow Palette,273.6,None,Laptop,4.219.126.126,0,295
46183b5f-84ed-4652-b41c-a15edcceaed9,502a4f6f-f003-44c2-8531-5b45ec664d80,2025-06-29,22:16:39,43,Bronze,Monte Carlo,FLAGSHIP-LA,AURORA-LIP-01,Blush,52.47,Credit Card,Desktop,84.222.113.76,0,340
76895c02-d387-4570-abd7-ebf1ceb20060,448ca2a2-5489-41a2-83c5-d77a80d50d94,2025-04-19,15:12:15,59,Bronze,London,FLAGSHIP-ROME,ORION-CONCEAL-09,Foundation,219.47,None,Laptop,234.2.213.22,0,161
1a8d4240-0561-4617-b693-55ffb7a47411,251dc952-95c1-4316-aefc-6381afe31601,2025-07-05,08:35:19,30,Bronze,Shanghai,POPUP-TOKYO,CELESTE-EYE-05,Eyeliner,169.29,Credit Card,Tablet,11.240.17.217,0,252
f31123af-14ba-48c4-aca3-e82a4e27a724,94934bf3-a029-4ef5-9f05-d31115815e76,2025-02-16,07:19:49,49,Platinum,Geneva,FLAGSHIP-PARIS,CELESTE-EYE-05,Eyeshadow Palette,90.26,Credit Card,Desktop,136.201.245.50,0,219
af336251-2aa7-4c62-8f87-0d65f9c23050,4cbc1790-e1dc-4ad1-a998-898f2f1856e4,2025-08-07,09:45:13,56,Bronze,London,FLAGSHIP-LA,GALAXIA-SET-08,Concealer,130.26,Mobile Payment,Tablet,116.253.123.42,0,136
06727fc6-1b9d-4e45-a02c-da96d340fae3,2d1ae94f-d89d-4591-9b06-3d7bf0195139,2025-03-15,22:45:31,49,Bronze,Sydney,FLAGSHIP-PARIS,CELESTE-EYE-05,Blush,106.24,Credit Card,Laptop,143.6.208.111,0,168
7ed010a7-7759-459f-bc36-a44963f4b725,cd65454c-2d4a-4a74-a981-bd24dda03189,2025-08-07,10:30:22,21,Bronze,Monte Carlo,BOUTIQUE-DUBAI,ECLIPSE-EYE-10,Eyeliner,269.46,Gift Card,Desktop,34.183.151.122,0,147
a2c9a3f2-923f-4d65-82c3-15adb16304cb,640e6453-dbd9-47b4-a118-926ec38d952b,2025-07-01,17:59:59,47,Bronze,Shanghai,FLAGSHIP-PARIS,NEBULA-SERUM-07,Blush,170.47,Debit Card,Mobile,166.46.8.245,0,289
d21d08ff-a21b-4866-929f-5dcd76eb4c62,9cadece1-83ce-4a4d-a44d-bc8c08e700cb,2025-04-23,23:17:18,54,Bronze,Monaco,POPUP-TOKYO,COSMIC-HIGHLIGHT-06,Lipstick,190.77,Debit Card,Mobile,172.156.82.235,0,386
81fef45e-2100-4eb7-9e38-ba43005aaefc,45e28278-f5a7-4f90-88ad-0eaf3121f730,2025-07-28,03:36:43,40,None,London,POPUP-TOKYO,GALAXIA-SET-08,Highlighter,198.42,Credit Card,Mobile,220.12.232.237,0,187
ea6b9464-d35e-4990-ba1d-07fddefcc21a,8a3c1a9d-dac5-4c02-87ad-6c453e363a42,2025-05-12,17:24:57,56,Bronze,Rome,FLAGSHIP-LA,GALAXIA-SET-08,Setting Spray,209.9,Gift Card,Tablet,198.70.207.94,0,131
62fe4738-7afd-4601-9804-48fa6aa6a630,6fdf3d7c-d3e7-4cc6-8b91-c8561e857ac7,2025-03-14,12:52:22,62,Gold,Las Vegas,FLAGSHIP-LA,COSMIC-HIGHLIGHT-06,Lipstick,173.89,Gift Card,Desktop,203.189.237.0,0,285
4719c0d9-d7a7-4b27-8bce-c4e81ba1c656,1958c130-d68e-48a2-b9ee-c2b3c4538d83,2025-04-30,04:18:02,32,None,Paris,FLAGSHIP-ROME,ECLIPSE-EYE-10,Concealer,54.47,Gift Card,Laptop,221.36.197.170,0,185
88b280b2-8885-42d6-b77f-faad338d4604,7421f655-c34e-4caf-8790-87a39ae96829,2025-06-05,09:45:05,60,Silver,Rome,POPUP-TOKYO,ORION-CONCEAL-09,Serum,133.68,Debit Card,Laptop,136.16.151.218,0,331
d330d435-ba26-4d42-9b8e-86e0652b73a7,743b9c2c-4d5f-4ca4-9371-c6dbba82b9f3,2025-03-26,11:59:28,46,Platinum,Miami,POPUP-TOKYO,ORION-CONCEAL-09,Serum,95.97,Gift Card,Tablet,193.138.106.41,0,52
3bd19b93-e404-4b88-a81f-e4853196984f,c7c94a49-afbb-4b42-98c4-51da99a57e08,2025-06-10,20:16:47,53,None,New York,BOUTIQUE-NYC,GALAXIA-SET-08,Setting Spray,220.04,Gift Card,Tablet,159.171.28.186,0,108
d542524c-51fe-4ce4-84ff-fb3179168775,8359b93e-e63d-4ad7-902b-41e4035b13ae,2025-02-14,15:13:12,30,Silver,Singapore,POPUP-MILAN,ORION-CONCEAL-09,Blush,64.18,Credit Card,Laptop,228.26.56.196,0,165
4a8811ce-1d99-4427-a35d-82f9094e2750,b51d584f-0d75-456a-b6ab-fa40b0abf0de,2025-04-22,17:17:59,49,Bronze,San Francisco,CONCESSION-SINGAPORE,ECLIPSE-EYE-10,Foundation,190.95,Mobile Payment,Desktop,94.238.20.187,0,180
33d13587-727d-4d73-b997-07aeaf5bf837,53e8ee40-2f90-4c4e-a252-c4f92d09b356,2025-06-22,17:44:17,24,Bronze,Zurich,FLAGSHIP-PARIS,STELLAR-FOUND-03,Concealer,102.66,Gift Card,Tablet,94.89.34.104,0,471
736a689c-0a72-4bee-b469-8eb67aeb57ae,4e239956-f8ce-41ad-a668-8e00c2a76578,2025-03-31,04:06:39,39,Gold,Miami,CONCESSION-LONDON,STELLAR-FOUND-03,Setting Spray,287.21,Credit Card,Desktop,36.171.122.58,0,435
579fcc3b-932a-4da8-8be8-f04e202761d7,b2d1d7e4-f926-42ba-916a-a9b4d30d4267,2025-06-23,23:37:15,45,VIP,New York,FLAGSHIP-ROME,AURORA-LIP-01,Eyeliner,133.89,Credit Card,Laptop,167.244.107.115,0,450
e502db29-db43-4f16-bf4a-c0f0f5a85f5c,2e412d5c-93a3-498f-8753-a97fe6af9160,2025-03-13,07:03:42,19,Gold,Hong Kong,POPUP-MILAN,SOLAR-BLUSH-04,Eyeliner,131.31,Gift Card,Desktop,83.180.136.216,0,250
fef4f182-24c2-47c7-9a7c-6e313e307475,1dbd16c4-f554-4d77-9966-24cd991afa9f,2025-07-24,16:14:40,59,Silver,Miami,CONCESSION-SINGAPORE,LUNAR-MASC-02,Serum,280.85,Mobile Payment,Mobile,71.27.32.190,0,341
1bd1581c-dd35-4e35-b54e-b28406bc0b13,bbe47637-4ed8-47c0-b65b-f090c0654bfe,2025-05-01,07:03:06,62,Gold,Zurich,BOUTIQUE-NYC,CELESTE-EYE-05,Highlighter,154.34,Debit Card,Laptop,89.231.248.62,0,391
c979a9ff-ae68-474f-941d-af4f72a63b8f,e2812788-1558-44c0-b36d-359d6d5c98e9,2025-07-27,13:21:45,23,Silver,San Francisco,CONCESSION-LONDON,ORION-CONCEAL-09,Blush,290.72,Mobile Payment,Mobile,121.149.231.188,0,147
6c094d8f-52e1-4cd1-b0d6-406acb126554,cd10c56e-af0c-44a8-8db6-a06743ed5e31,2025-06-23,15:06:43,45,Bronze,London,FLAGSHIP-LA,STELLAR-FOUND-03,Serum,56.04,Gift Card,Laptop,205.33.96.234,0,265
4a4d1070-8c4d-4c97-8eae-abb1dc314c9e,94c5814c-72a6-4c33-8a45-c377bcd8f7dc,2025-07-19,04:00:35,45,Silver,Dubai,POPUP-TOKYO,NEBULA-SERUM-07,Foundation,126.59,Mobile Payment,Mobile,23.41.200.91,0,173
5a2d6606-a9e7-4db1-9dd1-12f0eb08f1ee,2814859b-2f60-41ad-b874-520c520a7577,2025-04-05,05:26:41,61,VIP,Hong Kong,BOUTIQUE-DUBAI,COSMIC-HIGHLIGHT-06,Setting Spray,216.55,Credit Card,Desktop,74.39.55.84,0,122
394c15f4-5188-4de2-9001-9752a5d6076d,b94a982f-f162-4a62-8c79-a7d8bfe29b74,2025-03-25,15:30:41,61,Bronze,Monaco,FLAGSHIP-ROME,SOLAR-BLUSH-04,Eyeshadow Palette,272.71,Credit Card,Laptop,71.57.75.254,0,415
2e673a18-cb06-4bec-8cc4-c597e7f4e458,9d0f1fd7-824b-438f-9e4c-4c4f7b784f8c,2025-05-20,06:48:18,37,Gold,Cannes,BOUTIQUE-SHANGHAI,AURORA-LIP-01,Foundation,114.1,Mobile Payment,Laptop,39.104.11.150,0,427
28a7d0de-b2e4-4f29-95fe-98c8f2c5c1c0,54ac3849-1f63-47b4-b3ef-5f10e7f8ef61,2025-03-27,10:18:41,47,None,Zurich,POPUP-TOKYO,LUNAR-MASC-02,Eyeshadow Palette,282.62,Debit Card,Mobile,107.67.242.177,0,179
ae88a2e1-1809-469a-8d50-680e78ac04b3,ebb5d401-388a-4103-9833-94c21ac208a7,2025-07-02,01:58:49,,Silver,Hong Kong,BOUTIQUE-DUBAI,STELLAR-FOUND-03,Blush,198.53,Mobile Payment,Desktop,108.227.10.149,0,467
0a02c93a-7e91-4472-9333-bf2dede35749,839a2133-ee7a-45d9-ab79-164d9aa56cb1,2025-06-29,02:41:36,45,Bronze,Rome,CONCESSION-SINGAPORE,AURORA-LIP-01,Setting Spray,250.25,Gift Card,Laptop,49.32.11.118,0,76
cf2da08e-de39-4957-8dd6-5f10b76c0de8,c27e4264-c66b-442d-83a4-3cfeabfbe26b,2025-02-14,07:34:47,42,Silver,Sydney,FLAGSHIP-LA,SOLAR-BLUSH-04,Eyeliner,149.3,Debit Card,Tablet,214.171.210.175,0,214
335ada54-a9de-4800-b4cf-381abcd96b6c,560dcc0d-e9ee-42cb-84d2-6d613658bbed,2025-07-17,23:54:59,56,Gold,Los Angeles,CONCESSION-LONDON,COSMIC-HIGHLIGHT-06,Eyeliner,103.05,Mobile Payment,Mobile,168.167.248.227,0,455
c2e6fc2e-dce6-4ebf-83d7-9380063c2710,eb7c163d-488f-46ab-b07f-9afbb5a98866,2025-05-07,01:58:58,50,Bronze,Paris,CONCESSION-SINGAPORE,CELESTE-EYE-05,Lipstick,277.81,Mobile Payment,Laptop,118.155.67.156,0,117
b26cc24c-dd28-456f-988d-26573560a205,11ad3f37-22fb-4d21-afab-b9a06fc41bc9,2025-06-19,05:26:56,18,None,Singapore,POPUP-TOKYO,STELLAR-FOUND-03,Eyeliner,283.28,Debit Card,Desktop,44.133.116.247,0,63
663d8a76-1f6c-42c1-acd0-d2368d155d2b,50820871-e68a-4186-9795-cf49512e20fc,2025-02-18,05:59:58,44,Gold,Monaco,POPUP-TOKYO,COSMIC-HIGHLIGHT-06,Concealer,174.39,Mobile Payment,Desktop,96.147.24.75,0,147
d175801d-07dd-4682-ab9f-3c699f862086,5bfde3b4-3197-41ef-9058-6c605045109d,2025-03-14,01:53:25,30,Platinum,Monte Carlo,CONCESSION-LONDON,LUNAR-MASC-02,Lipstick,51.62,None,Desktop,91.145.233.85,0,328
67e5b44f-c243-472e-a235-c42b3aa091a5,67e2eee7-9b17-4f62-a30e-0a883725e528,2025-05-17,15:11:59,,Bronze,Miami,BOUTIQUE-SHANGHAI,ORION-CONCEAL-09,Lipstick,77.45,Credit Card,Desktop,159.82.146.93,0,477
880623d4-15f3-49b0-9ab3-6fd88c8ad57d,d13e3538-cd09-4370-9ffa-476654a243a8,2025-05-03,23:55:59,20,Bronze,Singapore,BOUTIQUE-DUBAI,SOLAR-BLUSH-04,Eyeliner,193.26,Gift Card,Mobile,250.89.78.82,0,498
253ba57b-4ede-4888-8472-af061c43b9fa,aa3b43e3-7eaa-4db7-85d4-8aaefcbeaaa8,2025-04-16,09:56:02,56,Bronze,Las Vegas,CONCESSION-SINGAPORE,LUNAR-MASC-02,Serum,55.94,Mobile Payment,Laptop,61.59.21.162,0,420
14504d17-a2b5-4e02-90d3-c12a7f606fcc,6effe1c9-e983-4646-af1b-1428a0be60e0,2025-02-28,00:19:36,23,VIP,Paris,FLAGSHIP-LA,CELESTE-EYE-05,Highlighter,149.23,Credit Card,Mobile,148.64.225.133,0,296
66d57461-2a42-4b5b-aba6-382fe98b95f4,1a6e1612-8e89-4396-a3af-647e6cd35471,2025-04-16,19:06:59,25,Platinum,Tokyo,POPUP-TOKYO,COSMIC-HIGHLIGHT-06,Highlighter,125.84,Debit Card,Mobile,95.94.105.17,0,161
8e001577-5dd3-4775-8481-41dab867b09e,bd5246bf-8151-43f7-bd26-759e370072ff,2025-07-09,10:18:29,44,Silver,Paris,CONCESSION-SINGAPORE,ECLIPSE-EYE-10,Concealer,228.59,Gift Card,Desktop,171.162.176.75,0,256
04d2e622-7f64-4dec-a085-b5e964580670,2def35a3-eea4-4046-90b3-5f5105ddee18,2025-03-06,20:34:33,26,Gold,Zurich,BOUTIQUE-SHANGHAI,CELESTE-EYE-05,Mascara,63.89,Debit Card,Tablet,96.229.83.154,0,401
b6cb8a69-20bc-4ac3-a079-828ee5b8c858,a95c07b3-16d2-4123-b269-b60725a67aba,2025-03-07,15:56:08,54,Silver,Shanghai,CONCESSION-SINGAPORE,GALAXIA-SET-08,Serum,172.18,Credit Card,Desktop,32.12.207.255,0,383
bc4f04a5-aa0e-49b1-ad32-39eb5f821131,8c154c14-f3af-42a3-990f-af67ffd8956a,2025-06-18,16:29:17,50,Silver,Cannes,CONCESSION-LONDON,STELLAR-FOUND-03,Mascara,194.78,Mobile Payment,Tablet,197.74.234.163,0,282
ae15b685-3bd9-4bf4-be34-b3e043f58315,3202dfb2-e187-422a-b214-a64583c64f41,2025-03-03,06:51:07,59,Bronze,Paris,FLAGSHIP-LA,ORION-CONCEAL-09,Eyeshadow Palette,204.32,Credit Card,Mobile,40.2.169.151,0,110
ac214fab-5e76-4a55-8259-9a2b421fc795,cfa4a785-8ffa-45c8-831c-88f15af01f28,2025-06-30,10:10:46,61,Gold,Hong Kong,BOUTIQUE-NYC,SOLAR-BLUSH-04,Serum,151.29,Credit Card,Desktop,122.148.75.226,0,134
b08b27f1-96a1-4818-9540-df12a44c0dce,25c5ce3c-27dd-4844-851f-14a2bee286a1,2025-03-18,14:41:16,41,Bronze,Monaco,CONCESSION-LONDON,NEBULA-SERUM-07,Setting Spray,126.09,Debit Card,Desktop,87.57.245.20,0,232
9b0931df-aa03-40da-a9c3-7f74518fe0cb,eea8f7e3-bc03-4257-8846-cb57caeba7d5,2025-03-18,22:11:00,32,Gold,Hong Kong,CONCESSION-SINGAPORE,COSMIC-HIGHLIGHT-06,Mascara,220.62,Gift Card,Mobile,36.59.157.12,0,288
ecef6965-1614-4fe7-b4ef-352c4f9e65a8,204762f7-6577-4bb8-bf10-8ee3fd8af006,2025-08-01,23:21:50,49,Gold,Cannes,BOUTIQUE-NYC,ECLIPSE-EYE-10,Concealer,261.89,Credit Card,Desktop,103.112.228.182,0,299
337fdf80-15ed-4214-82b3-8aa2dcfa7687,83b4d3a8-ab4d-4b32-b2c2-b98c3acd101e,2025-06-15,09:36:43,49,Gold,Los Angeles,POPUP-TOKYO,NEBULA-SERUM-07,Concealer,223.4,Mobile Payment,Laptop,24.167.28.99,0,120
96dac936-5460-47e0-93e4-97387bb5352e,0ad7048e-5da6-41ba-9013-637a631f3747,2025-07-04,06:11:39,41,Bronze,San Francisco,BOUTIQUE-NYC,STELLAR-FOUND-03,Serum,283.03,Credit Card,Tablet,150.113.142.100,0,277
